chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|1| 2| Sometimes I found myself getting upset by trivial things, but it didn't happen all the time.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|2| 1| I didn't experience dryness of my mouth at all.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|3| 1| I was able to experience positive feelings throughout the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|4| 1| I didn't experience any breathing difficulty during the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|5| 3| There were times when I just couldn't seem to find the motivation or energy to get started on my tasks.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|6| 2| I tended to overreact to situations occasionally, but it wasn't a constant pattern.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|7| 1| I didn't feel any shakiness in my legs during the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|8| 3| It was difficult for me to fully relax because I had a lot on my plate with teaching and research responsibilities.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|9| 1| I didn't find myself in situations that made me extremely anxious or relieved when they ended.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|10| 2| There were moments when I felt like I had nothing to look forward to, but it wasn't a constant feeling.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|11| 2| There were times when I got upset rather easily, but it didn't happen all the time.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|12| 3| I felt like I was using a lot of nervous energy throughout the week, especially juggling multiple responsibilities.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|13| 1| I didn't feel sad or depressed during the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|14| 3| I found myself getting impatient when I was delayed in certain situations, which added to my overall feeling of overwhelm.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|15| 1| I didn't experience any feelings of faintness.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|16| 2| There were moments when I felt like I lost interest in things, but it wasn't a pervasive feeling.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|17| 1| I didn't feel like I wasn't worth much as a person.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|18| 2| There were times when I felt touchy, but it wasn't a constant state.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|19| 1| I didn't experience noticeable perspiration without high temperatures or physical exertion.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|20| 1| I didn't feel scared without any good reason throughout the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|21| 1| I found life worthwhile and had positive aspects to look forward to during the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|22| 3| I had difficulty winding down and transitioning from work mode to relaxation mode.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|23| 1| I didn't have difficulty in swallowing.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|24| 2| There were times when I didn't fully enjoy the things I did, but it wasn't a persistent feeling.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|25| 1| I didn't experience any unusual heart sensations in the absence of physical exertion.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|26| 1| I didn't feel down-hearted or blue throughout the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|27| 2| There were moments when I felt irritable, but it wasn't a constant state.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|28| 1| I didn't feel close to panic at any point during the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|29| 3| I found it difficult to calm down after something upset me, particularly when I had a lot on my plate.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|30| 1| I didn't fear being thrown by trivial tasks throughout the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|31| 2| There were moments when I struggled to become enthusiastic about things, but it wasn't a pervasive feeling.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|32| 2| There were times when interruptions to my work bothered me, but it didn't always affect me.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|33| 3| I felt in a state of nervous tension due to the demands of my teaching assistantships and research work.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|34| 1| I didn't feel pretty worthless as a person.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|35| 2| There were times when I was intolerant of interruptions, but it didn't happen all the time.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|36| 1| I didn't feel terrified during the week.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|37| 1| I could see hopeful aspects in the future and didn't feel like there was nothing to look forward to.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|38| 1| I didn't feel that life was meaningless at all.
chatcmpl-8MgDtcYvjtdQDpWRfM2qU0iRFwZqN|39| 2| I found myself getting agitated occasionally but not consistently.
