chatcmpl-8MJqmFM2w1gIjSukTNGh6OvzqlwNH, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 2, 4, 2, 2, 1, 3, 3, 2, 1, 2, 2, 3, 1, 3, 1, 3, 2, 3, 3, 2, 3, 2, 3, 2, 2, 3, 3, 3, 2, 3, 1, 2
chatcmpl-8MJvDlbGWPpQi5MTRdfF0HcYnYHyi, 2, 1, 2, 1, 3, 2, 1, 4, 3, 3, 2, 3, 2, 2, 1, 2, 3, 2, 1, 2, 3, 4, 1, 3, 1, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 1, 3
chatcmpl-8MJxuihfSAPpRPRzNvFK6QPYlg7iN, 2, 1, 2, 1, 2, 1, 1, 3, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
chatcmpl-8MKmjHtZpRMaCfwFjBAsA5ixZbjYl, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 2, 2, 1, 1, 2
chatcmpl-8MKymBcNJmf4vkT2SyyrBAosAf6mI, 2, 1, 3, 1, 2, 2, 1, 3, 2, 2, 2, 2, 2, 2, 1, 3, 3, 2, 1, 2, 3, 2, 1, 3, 1, 3, 2, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 2, 2
chatcmpl-8ML1hmA6A9rgjzDOe86iDDOyAQxSu, 2, 1, 1, 1, 2, 2, 1, 3, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8ML3kxZqEltrhtQOHQP0JoPC1gFdr, 2, 1, 1, 1, 3, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8ML6BLaL5508VxaV8jMZICuSB5Gyd, 2, 1, 1, 1, 3, 2, 1, 3, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2, 1, 3, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2
chatcmpl-8ML8YhDgTUz9yTmou18rdzZRYYInH, 2, 1, 1, 1, 2, 2, 1, 3, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2
chatcmpl-8MLA9B637Xy0iICrRccK8UZPZSKap, 3, 2, 2, 1, 3, 2, 1, 4, 3, 3, 2, 4, 3, 2, 1, 3, 3, 2, 1, 2, 3, 3, 1, 3, 2, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3
chatcmpl-8OtYAkzan50fBexFDh1aiL648BXaV, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Otc7jpjnEH5HMyt0NvFNJLuWYfOq, 1, 2, 3, 1, 2, 2, 1, 3, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 2, 2, 3, 1, 2, 1, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2
chatcmpl-8OtePoWtLbhe6SXlcYlnsvPsloyzy, 2, 1, 2, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1
