chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|1| 2| I found myself occasionally getting upset by minor setbacks, but was able to quickly refocus and move on.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|2| 1| I did not experience dryness in my mouth at all over the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|3| 2| While I had some challenging days, I was able to experience positive feelings and moments throughout the week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|4| 1| I did not experience any breathing difficulties without physical exertion during the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|5| 3| There were moments where I struggled to find motivation and felt a bit sluggish in getting started on tasks.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|6| 2| I sometimes tended to over-react to situations, but I recognized it and tried to manage my reactions.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|7| 1| I did not have a feeling of shakiness or weakness in my legs during the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|8| 3| I found it difficult to fully relax due to the pressure of balancing teaching assistantships and research work, leading to occasional restlessness.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|9| 2| While there were anxiety-inducing situations, I was able to cope and didn't feel overwhelming relief when they ended.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|10| 2| Although some days felt routine, I still had things to look forward to like progress in my research and time with friends.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|11| 2| I didn't easily get upset, but there were instances where I felt frustrated by challenges.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|12| 3| I felt that I was expending a lot of nervous energy due to the demands of my studies and responsibilities.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|13| 2| There were moments of feeling down, but overall, I maintained a positive outlook.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|14| 2| While delays were sometimes frustrating, I managed to stay patient and not get overly impatient.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|15| 1| I did not experience feelings of faintness during the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|16| 2| I maintained interest in my research and activities, despite occasional feelings of monotony.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|17| 1| I did not feel that I wasn't worth much as a person; I value my abilities and efforts.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|18| 2| I wasn't particularly touchy, although I recognized moments where I was more sensitive than usual.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|19| 1| I did not perspire noticeably without cause during the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|20| 1| I did not feel scared without any valid reason over the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|21| 2| Although there were challenges, I still found meaning and value in my life and pursuits.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|22| 3| I struggled to wind down after busy days filled with teaching responsibilities and research tasks.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|23| 1| I did not have difficulty swallowing throughout the week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|24| 2| While some activities were less enjoyable than others, I still found pleasure in my work and personal interests.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|25| 1| I did not notice my heart rate increase without physical exertion during the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|26| 2| I felt a bit blue on certain days, but I could see brighter moments ahead.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|27| 2| I wasn't overly irritable, although there were moments of frustration under stress.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|28| 1| I did not feel close to panic at any point during the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|29| 2| I found it somewhat challenging to calm down quickly after being upset, but I managed to do so eventually.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|30| 1| I did not fear being 'thrown' by unfamiliar tasks, as I see them as opportunities for growth.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|31| 2| While enthusiasm fluctuated, I found joy and motivation in my research and interactions with peers.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|32| 2| I managed interruptions well, adapting to changes in my work routine without significant distress.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|33| 3| I experienced moments of nervous tension due to the workload and expectations of my PhD program.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|34| 1| I did not feel pretty worthless; I acknowledge my strengths and value as an individual.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|35| 2| While interruptions were occasionally frustrating, I was able to resume tasks without much difficulty.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|36| 1| I did not feel terrified during the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|37| 2| Although there were challenges, I maintained hope and saw opportunities for growth in the future.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|38| 2| I found value and meaning in both my personal and academic pursuits, despite occasional doubts.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|39| 2| I experienced some agitation, but I was able to address the underlying causes and calm myself down.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|40| 1| I did not worry excessively about situations where I might panic or embarrass myself.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|41| 1| I did not experience trembling in my hands over the past week.
chatcmpl-8wT7PG2Pa0uTLAYIeGknfCiwk0Tql|42| 3| I found it somewhat difficult to muster the initiative to start new tasks amidst my ongoing responsibilities as a teaching assistant and researcher.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|1| 2| I found myself getting upset by quite trivial things occasionally, especially when I was stressed out with juggling teaching assistant duties and research work.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|2| 1| I did not experience any dryness of my mouth over the past week.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|3| 2| I couldn't seem to experience any positive feeling at all at times, especially when facing setbacks in my research projects.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|4| 1| I did not experience any breathing difficulty in the absence of physical exertion.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|5| 3| I just couldn't seem to get going most days, feeling overwhelmed by the workload and expectations in both teaching and research.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|6| 2| I tended to over-react to situations occasionally, particularly when I felt under immense pressure to meet deadlines.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|7| 1| I did not have a feeling of shakiness in my legs over the past week.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|8| 3| I found it difficult to relax due to the constant thoughts and worries about my research progress and teaching responsibilities.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|9| 2| I found myself in anxious situations that made me relieved when they ended, but this didn't happen too frequently.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|10| 2| I felt that I had nothing to look forward to sometimes, especially when faced with challenging research obstacles.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|11| 2| I found myself getting upset rather easily when overwhelmed with work and academic commitments.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|12| 2| I felt that I was using a lot of nervous energy trying to keep up with my teaching assistant tasks and research demands.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|13| 2| I felt sad and depressed occasionally, particularly on days when experiments didn't go as planned.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|14| 2| I found myself getting impatient when delayed in any way, especially when trying to balance teaching duties and research work.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|15| 1| I did not have a feeling of faintness over the past week.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|16| 2| I felt that I had lost interest in just about everything at times, especially when feeling burnt out from academic responsibilities.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|17| 2| I felt I wasn't worth much as a person occasionally, particularly when facing imposter syndrome in my academic pursuits.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|18| 1| I did not feel touchy over the past week.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|19| 1| I did not perspire noticeably in the absence of high temperatures or physical exertion.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|20| 1| I did not feel scared without any good reason.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|21| 2| I felt that life wasn't worthwhile sometimes, usually when feeling overwhelmed with academic pressures.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|22| 2| I found it hard to wind down due to the constant mental chatter and worries about my research and teaching obligations.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|23| 1| I did not have difficulty in swallowing over the past week.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|24| 2| I couldn't seem to get any enjoyment out of the things I did at times, particularly when facing research setbacks.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|25| 1| I was not aware of the action of my heart in the absence of physical exertion.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|26| 2| I felt down-hearted and blue occasionally, especially when facing challenges in my research projects.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|27| 2| I found that I was very irritable occasionally, particularly when sleep-deprived due to work demands.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|28| 1| I did not feel I was close to panic over the past week.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|29| 2| I found it hard to calm down after something upset me, especially when the stress of work carried over into my personal life.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|30| 2| I feared that I would be "thrown" by some trivial but unfamiliar task at times, especially when feeling overwhelmed with academic responsibilities.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|31| 2| I was unable to become enthusiastic about anything at times, especially when feeling mentally drained from teaching and research work.
chatcmpl-8wTDryz1caew0GZoHsE3becVl6fXq|32| 2| I found it difficult to tolerate interruptions to what I was doing occasionally, particularly when trying to focus on research tasks.
