chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|1| 3| I found myself getting upset by quite trivial things because I have been feeling overwhelmed with work and personal issues, making minor inconveniences feel more significant than they are. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|2| 2| I was aware of dryness of my mouth occasionally, likely due to stress and not staying properly hydrated throughout the day. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|3| 3| I couldn't seem to experience any positive feeling at all as the constant pressure and strained relationships have left me feeling emotionally drained and unable to find joy in daily activities. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|4| 2| I did not experience breathing difficulty except during certain moments of heightened stress when I felt my chest tightening. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|5| 3| I just couldn't seem to get going because the lack of motivation and feeling of being unappreciated has left me feeling stuck and uninspired. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|6| 3| I tended to over-react to situations as my tolerance for stress has decreased significantly and small issues now feel like major setbacks. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|7| 2| I had a feeling of shakiness briefly during particularly stressful encounters, but it did not persist throughout the week. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|8| 4| I found it difficult to relax as the constant pressure and feeling of being undervalued have kept my mind racing even in moments of supposed rest. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|9| 3| I found myself in situations that made me so anxious I was most relieved when they ended, highlighting the high levels of anxiety and discomfort I have been experiencing in various interactions. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|10| 3| I felt that I had nothing to look forward to because the strained relationships and lack of recognition have left me feeling disheartened about the future. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|11| 3| I found myself getting upset rather easily as the ongoing stressors have lowered my threshold for frustration and disappointment. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|12| 2| I felt that I was using a lot of nervous energy, especially during high-pressure moments, but it was not a constant feeling throughout the week. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|13| 3| I felt sad and depressed due to the continuous strain in relationships and the sense of not being valued for my work and efforts. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|14| 2| I found myself getting impatient when I was delayed in any way, reflecting a growing sense of irritability and impatience with minor inconveniences. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|15| 2| I had a feeling of faintness briefly during moments of intense stress, likely due to shallow breathing and lack of proper relaxation. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|16| 3| I felt that I had lost interest in just about everything because the constant tension and feeling of being undervalued have drained my enthusiasm for my work and daily activities. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|17| 3| I felt I wasn't worth much as a person mainly due to the lack of respect and recognition I have been receiving from students and colleagues, leading to a sense of diminished self-worth. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|18| 3| I felt that I was rather touchy due to the ongoing stress and strain in relationships, making me more sensitive to comments and behaviors from others. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|19| 2| I perspired noticeably in the absence of high temperatures during moments of intense anxiety and stress, causing physical symptoms of discomfort. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|20| 2| I felt scared without any good reason at times, likely due to the overall sense of unease and tension in my interactions with others. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|21| 3| I felt that life wasn't worthwhile because of the persistent feeling of being undervalued and unappreciated, leading to a lack of purpose and fulfillment. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|22| 4| I found it hard to wind down as the constant thoughts about work, strained relationships, and lack of recognition have kept my mind racing even during moments of rest. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|23| 2| I had difficulty in swallowing briefly during moments of heightened stress, likely due to tension and anxiety. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|24| 3| I couldn't seem to get any enjoyment out of the things I did because the ongoing strain in relationships and lack of recognition have overshadowed any sense of pleasure or satisfaction. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|25| 2| I was aware of the action of my heart in the absence of physical exertion during stressful situations, leading to a heightened awareness of my physical responses to stress. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|26| 3| I felt down-hearted and blue due to the cumulative effect of feeling undervalued, unappreciated, and emotionally drained from strained relationships. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|27| 3| I found that I was very irritable, especially in situations where I felt disrespected or unacknowledged, leading to outbursts of frustration and impatience. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|28| 2| I felt I was close to panic during certain high-pressure moments, but I was able to manage this feeling without it escalating further. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|29| 3| I found it hard to calm down after something upset me because the ongoing stressors and feeling of being unappreciated have kept my mind in a state of unease and tension. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|30| 2| I feared that I would be "thrown" by some trivial but unfamiliar task, reflecting a sense of anxiety and worries about potential challenges. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|31| 3| I was unable to become enthusiastic about anything due to the constant strain in relationships and lack of recognition, dampening my excitement and passion for my work. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|32| 3| I found it difficult to tolerate interruptions to what I was doing as the ongoing stress and feeling of being unappreciated have heightened my sensitivity to distractions. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|33| 3| I was in a state of nervous tension, constantly feeling on edge due to the strained relationships and lack of respect I have been experiencing. 
chatcmpl-8xxzxeyHW2pgqXdqDb2QnUE9nO6Ka|34| 3| I felt I was pretty worthless because of the ongoing sense of being undervalued and unappreciated in my interactions with students and colleagues, leading to a diminishing sense of self-worth. 
