chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|1| 2| I found myself getting upset by quite trivial things occasionally, but I was able to quickly rationalize and move on. 
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|2| 1| I did not notice any dryness in my mouth at all over the past week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|3| 2| While I experienced moments of frustration, I still had some positive feelings and experiences throughout the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|4| 1| I did not experience any breathing difficulty without physical exertion in the past week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|5| 3| I struggled to find motivation and energy to get going on some days due to feeling overwhelmed by work responsibilities and research demands.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|6| 2| I tended to react appropriately to situations, although there were a few instances where I felt slightly overwhelmed.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|7| 1| I did not have a feeling of shakiness in my legs at any point during the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|8| 3| I found it difficult to fully relax due to the pressure of my research and upcoming deadlines. I often found my mind racing and thinking about my work even during moments of relaxation.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|9| 2| While I encountered some anxiety-provoking situations, I was able to manage my emotions and remain composed until they were resolved.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|10| 2| Although I had challenging moments, I maintained a sense of positivity by looking forward to upcoming research projects and personal events.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|11| 2| I generally maintained composure in various situations, but there were instances where I found myself more easily upset.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|12| 2| While I felt somewhat nervous at times, I was able to channel that energy productively into my research and teaching responsibilities.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|13| 1| I did not feel sad and depressed at all during the past week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|14| 2| I occasionally felt impatient when facing delays, but I managed to stay composed and patient overall.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|15| 1| I did not experience any feelings of faintness in the past week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|16| 2| Although I faced some challenges, I still found enjoyment and interest in my work and personal activities.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|17| 1| I did not feel that I wasn't worth much as a person at any point during the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|18| 2| While I was occasionally sensitive, I maintained a level-headed approach in most situations.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|19| 1| I did not perspire noticeably without high temperatures or physical exertion throughout the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|20| 1| I did not feel scared without reason at all over the past week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|21| 2| Despite obstacles, I maintained a sense of purpose and found value in my work and personal life.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|22| 3| Balancing work and personal life was challenging, making it hard to wind down and relax fully, especially in the evenings.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|23| 1| I did not have difficulty swallowing at any point during the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|24| 2| I found enjoyment in both work and personal activities, although there were moments of stress and pressure.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|25| 1| I did not notice any unusual heart actions in the absence of physical exertion throughout the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|26| 1| I did not feel down-hearted or blue at all over the past week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|27| 2| While I experienced some irritability, I managed it effectively and maintained professionalism in my interactions.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|28| 1| I did not feel close to panic during the past week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|29| 3| After facing stressful situations, it was challenging to calm down quickly and fully relax, leading to lingering tension.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|30| 2| I managed unfamiliar tasks effectively, occasionally feeling minor apprehension but quickly adapting and overcoming challenges.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|31| 2| Despite some challenges, I maintained enthusiasm for my research and teaching projects throughout the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|32| 2| I handled interruptions well, although they sometimes caused slight frustration in my workflow.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|33| 2| While I experienced occasional nervous tension, I maintained composure and focus on my tasks.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|34| 1| I did not feel pretty worthless at any point during the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|35| 3| I found it challenging to tolerate interruptions and delays, as I preferred to stay focused and efficient in my work.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|36| 1| I did not feel terrified at any point during the week.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|37| 2| Despite challenges, I held onto hope for the future and found meaning in both my personal and professional endeavors.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|38| 2| I found my life meaningful and fulfilling, despite occasional setbacks and stressors.
chatcmpl-8xxyqCPeWml40hcK8qZJuF4NYHM7r|39| 2| While I experienced moments of agitation, I managed them effectively and stayed focused on my tasks.
